"","married-slope_2022","married-slope_2023","married-acc_2022","married-acc_2023","married-steady_slope","married-val_2022","unmarried-slope_2022","unmarried-slope_2023","unmarried-acc_2022","unmarried-acc_2023","unmarried-steady_slope","unmarried-val_2022"
"Grant County, Washington",0.0,0.0,0.0,0.0,0.0,59500.0,0.0,0.0,0.0,0.0,0.0,12735.0
"Grant County, West Virginia",-13948450089239.992,-13955348432508.656,-6898343268.665135,-6898343268.665135,1.0,6741.0,0.0,0.0,0.0,0.0,0.0,2019.0
"Grant County, Wisconsin",0.0,0.0,0.0,0.0,0.0,30618.0,0.0,0.0,0.0,0.0,0.0,10714.0
"Grant Parish, Louisiana",-26749753415018.64,-26762982768834.176,-13229353815.538832,-13229353815.538832,1.0,11373.0,-40050276.659059994,-40050276.659059994,0.0,0.0,1.0,2449.0
"Granville County, North Carolina",0.0,0.0,0.0,0.0,0.0,34604.0,0.0,0.0,0.0,0.0,0.0,7697.0
"Gratiot County, Michigan",-40802670927732.04,-40822850290208.66,-20179362476.623634,-20179362476.623634,1.0,21978.0,0.0,0.0,0.0,0.0,0.0,6186.0
"Graves County, Kentucky","","","","","",23829.0,0.0,0.0,0.0,0.0,0.0,5616.0
"Gray County, Kansas","","","","","",4387.0,-8178479.091332266,-8178479.091332266,0.0,0.0,1.0,559.0
"Gray County, Texas",-49976769.9061542,-49976769.9061542,0.0,0.0,1.0,12468.0,0.0,0.0,0.0,0.0,0.0,2965.0
"Grays Harbor County, Washington",0.0,0.0,0.0,0.0,0.0,41776.0,0.0,0.0,0.0,0.0,0.0,13701.0
"Grayson County, Kentucky",-78450223.13540065,-78450223.13540065,0.0,0.0,1.0,15726.0,0.0,0.0,0.0,0.0,0.0,4152.0
"Grayson County, Texas",0.0,0.0,0.0,0.0,0.0,85918.0,0.0,0.0,0.0,0.0,0.0,19704.0
"Grayson County, Virginia","","","","","",9089.0,-18724615.504784264,-18724615.504784264,0.0,0.0,1.0,2282.0
"Greater Bridgeport Planning Region, Connecticut","","","","","",190402.0,"","","","","",48954.0
"Greeley County, Kansas",-13060015130149.262,-13066474089165.162,-6458959015.900095,-6458959015.900095,1.0,951.0,0.0,0.0,0.0,0.0,0.0,181.0
"Greeley County, Nebraska",-16752343.182855932,-16752343.182855932,0.0,0.0,1.0,1499.0,0.0,0.0,0.0,0.0,0.0,349.0
"Green County, Kentucky",-20003092665800.12,-20012985392143.246,-9892726343.126095,-9892726343.126095,1.0,6997.0,0.0,0.0,0.0,0.0,0.0,1714.0
"Green County, Wisconsin",-61157576.77274377,-61157576.77274377,0.0,0.0,1.0,23945.0,0.0,0.0,0.0,0.0,0.0,6971.0
"Green Lake County, Wisconsin",-15598249.970338093,-15598249.970338093,0.0,0.0,1.0,11885.0,0.0,0.0,0.0,0.0,0.0,3318.0
"Greenbrier County, West Virginia",-130578554.50394093,-130578554.50394093,0.0,0.0,1.0,17685.0,0.0,0.0,0.0,0.0,0.0,7311.0
"Greene County, Alabama",-19719525.401874203,-19719525.401874203,0.0,0.0,1.0,2664.0,0.0,0.0,0.0,0.0,0.0,1434.0
"Greene County, Arkansas",-76189493.8027442,-76189493.8027442,0.0,0.0,1.0,26178.0,0.0,0.0,0.0,0.0,0.0,6605.0
"Greene County, Georgia",0.0,0.0,0.0,0.0,0.0,10474.0,0.0,0.0,0.0,0.0,0.0,2596.0
"Greene County, Illinois",-12058538.170155663,-12058538.170155663,0.0,0.0,1.0,6903.0,-19817014.336982395,-19817014.336982395,0.0,0.0,1.0,1835.0
"Greene County, Indiana",-127658411.12795031,-127658411.12795031,0.0,0.0,1.0,19198.0,0.0,0.0,0.0,0.0,0.0,4845.0
"Greene County, Iowa",-23411345.325396184,-23411345.325396184,0.0,0.0,1.0,5026.0,0.0,0.0,0.0,0.0,0.0,1821.0
"Greene County, Mississippi",-24209595719942.87,-24221568813770.74,-11973093827.86537,-11973093827.86537,1.0,6337.0,0.0,0.0,0.0,0.0,0.0,1316.0
"Greene County, Missouri",0.0,0.0,0.0,0.0,0.0,167517.0,0.0,0.0,0.0,0.0,0.0,71314.0
"Greene County, New York",-116218666253869.58,-116276143339059.42,-57477085189.84664,-57477085189.84664,1.0,27398.0,0.0,0.0,0.0,0.0,0.0,8877.0
"Greene County, North Carolina",-101877888.02725776,-101877888.02725776,0.0,0.0,1.0,8491.0,0.0,0.0,0.0,0.0,0.0,3203.0
"Greene County, Ohio",0.0,0.0,0.0,0.0,0.0,102788.0,0.0,0.0,0.0,0.0,0.0,31063.0
"Greene County, Pennsylvania","","","","","",20675.0,0.0,0.0,0.0,0.0,0.0,5388.0
"Greene County, Tennessee",-392637589806593.2,-392831772590869.44,-194182784276.25797,-194182784276.25797,1.0,42386.0,0.0,0.0,0.0,0.0,0.0,10938.0
"Greene County, Virginia",0.0,0.0,0.0,0.0,0.0,14597.0,0.0,0.0,0.0,0.0,0.0,2424.0
"Greenlee County, Arizona",0.0,0.0,0.0,0.0,0.0,5892.0,0.0,0.0,0.0,0.0,0.0,1356.0
"Greensville County, Virginia",-23053311.458953388,-23053311.458953388,0.0,0.0,1.0,3694.0,0.0,0.0,0.0,0.0,0.0,1394.0
"Greenup County, Kentucky","","","","","",22683.0,0.0,0.0,0.0,0.0,0.0,5592.0
"Greenville County, South Carolina",0.0,0.0,0.0,0.0,0.0,318075.0,0.0,0.0,0.0,0.0,0.0,88134.0
"Greenwood County, Kansas",-447034110653.62036,-447255195772.6385,-221085119.01807705,-221085119.01807705,1.0,3447.0,-2547481418232.585,-2548741300239.624,-1259882007.0391583,-1259882007.0391583,1.0,1104.0
"Greenwood County, South Carolina","","","","","",33051.0,0.0,0.0,0.0,0.0,0.0,12836.0
"Greer County, Oklahoma",-5500906.750143561,-5500906.750143561,0.0,0.0,1.0,2866.0,0.0,0.0,0.0,0.0,0.0,869.0
"Gregg County, Texas","","","","","",70146.0,0.0,0.0,0.0,0.0,0.0,19695.0
"Gregory County, South Dakota",-11337341995541.38,-11342948989604.457,-5606994063.077164,-5606994063.077164,1.0,2647.0,-5427486.351221175,-5427486.351221175,0.0,0.0,1.0,742.0
"Grenada County, Mississippi",-36285542.06308787,-36285542.06308787,0.0,0.0,1.0,10662.0,0.0,0.0,0.0,0.0,0.0,3870.0
"Griggs County, North Dakota",-6722105.286688712,-6722105.286688712,0.0,0.0,1.0,1459.0,"","","","","",404.0
"Grimes County, Texas",0.0,0.0,0.0,0.0,0.0,17927.0,0.0,0.0,0.0,0.0,0.0,3523.0
"Grundy County, Illinois",0.0,0.0,0.0,0.0,0.0,35732.0,0.0,0.0,0.0,0.0,0.0,7879.0
"Grundy County, Iowa","","","","","",8852.0,0.0,0.0,0.0,0.0,0.0,1838.0
"Grundy County, Missouri","","","","","",6160.0,0.0,0.0,0.0,0.0,0.0,1816.0
"Grundy County, Tennessee",0.0,0.0,0.0,0.0,0.0,8417.0,-91053114277469.08,-91098145491256.16,-45031213787.076775,-45031213787.076775,1.0,1977.0
